,Channel Title,ZemenExpress,ID,Message,Date,Media Path
2055,Zemen Express®,@ZemenExpress,3226,"['ዛሬ', 'ሙሉ', 'ቀን', 'ሱቃችን', 'ክፍት', 'ክፍያዎን', 'በሞባይል', 'ባንክ', 'ቴሌ', 'ብር', 'አፓሎ', 'አፕ', 'መፈፀም', 'ይችላሉ', 'በድጋሜ', 'መልካም', 'በአል', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-13 07:16:10+00:00,photos\@ZemenExpress_3226.jpg
2056,Zemen Express®,@ZemenExpress,3225,"['የሸቶ', 'መቀነሻ', 'Mini', 'spray', 'pour', 'የሸቶ', 'መቀነሻ', 'ዋጋ', '200', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-13 05:24:11+00:00,
2057,Zemen Express®,@ZemenExpress,3224,"['የእንጀራ', 'ዳቦ', 'ማቅረቢያ', 'ውብ', 'ማራኪ', 'ዋጋ', '2500', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-12 15:31:25+00:00,photos\@ZemenExpress_3224.jpg
2058,Zemen Express®,@ZemenExpress,3223,"['ኛ', 'እጣ', 'ባለ', 'እጅለኛ', 'DLC', 'ቡና', 'ማሽን', 'ባለ', 'እድለኛ', 'የእጣ', 'ቁጥር', '60', 'ስም', 'ኪያ', 'ስልክ', 'ቁጥር', '09126032', 'እንኳን', 'ደስ', 'አለህ', 'መልካም', 'በአል', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-12 15:22:21+00:00,
2059,Zemen Express®,@ZemenExpress,3222,"['የ1', 'ኛ', 'እጣ', 'ባለ', 'እድለኛ', 'DLC', 'Espresso', 'Coffee', 'maker', 'ባለእድለኛ', 'የሆነው', 'የሆነችውን', 'ከተወሰነ', 'በኋላ', 'እናሳውቃለን']",2023-09-12 05:27:03+00:00,
2060,Zemen Express®,@ZemenExpress,3221,"['ውድ', 'ቤተሰቦቻችን', 'እንኳን', 'ለአዲሱ', 'አመት', 'በሰላም', 'አደረሳችሁ', 'አዲሱ', 'አመት', 'የሰላም', 'የደስታ', 'የበረከት', 'ይሆንላችሁ', 'ዘንድ', 'ልባዊ', 'ምኞታችንን', 'እንገልፃለን', 'እኛም', 'ካለፈው', 'አመት', 'በተሻለ', 'መልኩ', 'ምርጫችሁን', 'ልናሟላ', 'ዝግጁ', 'መሆናችንን', 'ስንገልፅ', 'በደስታ', 'መልካም', 'አዲስ', 'አመት', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-11 20:18:25+00:00,
2061,Zemen Express®,@ZemenExpress,3220,"['የ1', 'ኛ', 'እጣ', 'ባለ', 'እድለኛ']",2023-09-11 18:19:00+00:00,photos\@ZemenExpress_3220.jpg
2062,Zemen Express®,@ZemenExpress,3219,"['ኛ', 'እጣ', 'ባለ', 'እድለኛ', '3በ1', 'ሳቺ', 'ጁሰር', 'ባለ', 'እድለኛ', 'የእጣ', 'ቁጥር', '55', 'ስም', 'ቹቹ', 'ስልክ', 'ቁጥር', '09025705', 'እንኳን', 'ደስ', 'አለህ', 'መልካም', 'በአል', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-11 18:16:01+00:00,
2063,Zemen Express®,@ZemenExpress,3218,"['2', 'ኛ', 'እጣ', 'ባለ', 'እድለኛ']",2023-09-11 17:14:29+00:00,
2064,Zemen Express®,@ZemenExpress,3217,"['ኛ', 'እጣ', 'ባለ', 'እድለኛ', '3በ1', 'የግላስ', 'ፓትራ', 'ባለ', 'እድለኛ', 'የእጣ', 'ቁጥር', '86', 'ስም', 'ቅድስት', 'ስልክ', 'ቁጥር', '09228662', 'እንኳን', 'ደስ', 'አለሽ', 'መልካም', 'በአል', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-11 17:08:45+00:00,
2065,Zemen Express®,@ZemenExpress,3216,"['3', 'ኛ', 'እጣ', 'ባለ', 'እድለኛ']",2023-09-11 16:16:02+00:00,
2066,Zemen Express®,@ZemenExpress,3215,"['ባለ', 'እድለኛ']",2023-09-11 15:50:33+00:00,
2067,Zemen Express®,@ZemenExpress,3214,"['ዘመን', 'ኤክስፕረስ', 'አዲሱን', 'አመት', 'ምክንያት', 'በማድረግ', 'የበአሉ', 'ዋዜማ', 'የሚወጣ', 'ልዮ', 'የሽልማት', 'እጣ', '12', '30', 'ላይ', 'ይወጣል', 'እኛን', 'መርጣችሁ', 'በደንበኝነት', 'አብራችሁን', 'ለነበራችሁ', 'ሁሉ', 'ከልብ', 'እናመሰግናለን', '1ኛ', 'እጣ', 'DLC', 'Espresso', 'Coffee', 'Maker', '2ኛ', 'እጣ', 'Saachi', '3in', '1', 'Juicer', 'Grinder', '3ኛ', 'እጣ', '3በ1', 'የግላስ', 'ፓትራ', 'መልካም', 'በአል', 'መልካም', 'እድል', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-11 14:33:12+00:00,photos\@ZemenExpress_3214.jpg
2068,Zemen Express®,@ZemenExpress,3213,"['ልዮ', 'የዋዜማ', 'ቅናሽ', 'Hobby', 'Lobby', 'Electric', 'Oven', 'ባለ', 'ሁለት', 'ስቶቭ', 'ታይመር', 'የሙቀት', 'መቆጣጠሪያ', 'ያለው', 'ግሪል', 'የአርስቶ', 'መስሪያ', 'ያለው', 'Capacity', '40', 'Liters', '330W', '60', 'C', '250', 'C', 'adjustable', 'Temperature', 'control', '5', 'Stage', 'Selection', 'for', 'heating', 'elents', 'off', 'upper', 'rotisserie', 'upper', 'dual', 'dual', 'rotisserie', '120', 'minutes', 'tir', 'with', 'ring', 'stainless', 'steel', 'heating', 'elents', 'Accessories', 'Bake', 'tray', 'wire', 'rack', 'tong', 'rotation', 'set', '1', 'ዓመት', 'ዋስትና', 'ጋር', 'ዋጋ', '14', '500', 'ብር', '14', '000', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-11 10:17:48+00:00,photos\@ZemenExpress_3213.jpg
2069,Zemen Express®,@ZemenExpress,3212,"['ልዮ', 'የበአል', 'ቅናሽ', 'እንደቀጠለ', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-11 09:16:14+00:00,photos\@ZemenExpress_3212.jpg
2070,Zemen Express®,@ZemenExpress,3211,"['IINIMA', 'Coffee', 'Grinder', 'Stainless', 'Steel', 'Bowl', 'to', 'mill', 'coffee', 'cardamom', 'nut', 'Spices', '150W', 'ዋጋ', '1400', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-11 06:40:55+00:00,photos\@ZemenExpress_3211.jpg
2072,Zemen Express®,@ZemenExpress,3209,"['የበአል_ዋዜማ', 'ግብይትዎን', 'ከ', 'ዘመን', 'ኤክስፕረስ', 'የበአል', 'ልዮ', 'ቅናሽ', 'ልዮ', 'ልዮ', 'ስጦታወች', 'የበአል', 'በአይነቱ', 'ልዮ', 'የሆነ', 'እጣ', 'ያካተተ', 'ልዮ', 'የዋዜማ', 'ገበያ', 'ከ', '5000', 'ሺ', 'ብር', 'በላይ', 'ሲገዙ', 'ባለ', 'እድል', 'የሚያደርግዎን', 'እጣ', 'እየተቀበሉ', 'ከ', '10ሺ', 'ብር', 'ጀምሮ', 'በየቀኑ', 'ለሚገዙ', 'ልዮ', 'ቅናሽ', 'ከስጦታ', 'ጋር', 'አዘጋጅተን', 'እንጠብቅዎታለን', 'ዛሬ', 'ከጠዋቱ', '2', '30', '_', 'ምሽቱ', '2', '00', 'ድረስ', 'ሱቃችን', 'ክፍት', 'ሁኖ', 'ይጠብቀወታል', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-11 05:25:15+00:00,photos\@ZemenExpress_3209.jpg
2073,Zemen Express®,@ZemenExpress,3208,"['ልዮ', 'የበአል', 'ቅናሽ', 'Knife', 'Sharpener', 'Tool', '3', 'stages', 'of', 'sharpening', 'Fine', 'Ceramic', 'and', 'coarse', 'ensure', 'the', 'perfect', 'sharpening', 'resulting', 'ለአጠቃቀም', 'እንዲሁም', 'ለማፅዳት', 'ቀላል', 'ዋጋ', '400', 'ብር', '3', 'ለገዛ', '1', 'በነፃ', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-10 19:39:19+00:00,photos\@ZemenExpress_3208.jpg
2074,Zemen Express®,@ZemenExpress,3207,"['የወተት', 'የሻይ', 'ማቅረቢያ', 'ሴት', '1', 'መቀነሻ', '6', 'መጠጫ', 'ስኒ', 'ያለው', 'የራሱ', 'ከቀርቀሀ', 'የተሰራ', 'ሰርቢስ', 'ያለው', 'ለወተት', 'ለሻይ', 'ማቅረቢያ', 'ውብ', 'ከሴራሚክ', 'የተሰራ', 'ዋጋ', '5600', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-10 17:49:15+00:00,photos\@ZemenExpress_3207.jpg
2076,Zemen Express®,@ZemenExpress,3205,"['7', 'PCs', 'Glassware', 'Set', 'የወይን', 'የጠጅ', 'ማቅረቢያ', 'ከነ', 'መጠጫው', 'ዋጋ', '3600', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-10 15:22:44+00:00,photos\@ZemenExpress_3205.jpg
2077,Zemen Express®,@ZemenExpress,3204,"['One', 'Step', 'Hair', 'Dryer', 'Styler', 'ከርል', 'ለመስራት', 'ለማለስለስ', 'እንዲሁም', 'ለማድረቅ', 'የሚያገለግል', 'ለኢትዮጵያውያን', 'ፀጉር', 'ተስማሚ', 'የሙቀት', 'መቆጣጠሪያ', 'ስላለው', 'ለአጠቃቀም', 'ምቹ', 'ዋጋ', '1500', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-10 13:15:15+00:00,photos\@ZemenExpress_3204.jpg
2079,Zemen Express®,@ZemenExpress,3202,"['Romantic', 'Water', 'Glasses', 'ጠርዛቸው', 'ወርቃማ', 'የሆነ', 'ውብ', 'ጠንካራ', 'ዋጋ', 'ትልቁ', '750', 'ብር', 'ትንሹ', '700', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-10 06:59:50+00:00,photos\@ZemenExpress_3202.jpg
2081,Zemen Express®,@ZemenExpress,3200,"['በረፍት', 'ቀንዎ', 'የበአል', 'እቃወችን', 'የት', 'ልግዛ', 'ብለው', 'አስበው', 'ከሆነ', 'ከ', '5000', 'ሺ', 'ብር', 'በላይ', 'ሲገዙ', 'ባለ', 'እድል', 'የሚያደርግዎን', 'እጣ', 'እየተቀበሉ', 'ከ', '10ሺ', 'ብር', 'ጀምሮ', 'በየቀኑ', 'ለሚገዙ', 'ልዮ', 'ቅናሽ', 'ከስጦታ', 'ጋር', 'አዘጋጅተን', 'እንጠብቅዎታለን', 'ነገ', 'ከጠዋቱ', '3', '00', '_', 'ምሽቱ', '2', '00', 'ድረስ', 'ሱቃችን', 'ክፍት', 'ሁኖ', 'ይጠብቀወታል', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-09 18:49:49+00:00,photos\@ZemenExpress_3200.jpg
2083,Zemen Express®,@ZemenExpress,3198,"['Hobby', 'Lobby', 'Electric', 'Oven', 'Capacity', '40', 'Liters', '330W', '60', 'C', '250', 'C', 'adjustable', 'Temperature', 'control', '5', 'Stage', 'Selection', 'for', 'heating', 'elents', 'off', 'upper', 'rotisserie', 'upper', 'dual', 'dual', 'rotisserie', '120', 'minutes', 'tir', 'with', 'ring', 'stainless', 'steel', 'heating', 'elents', 'Accessories', 'Bake', 'tray', 'wire', 'rack', 'tong', 'rotation', 'set', '1', 'ዓመት', 'ዋስትና', 'ጋር', 'ዋጋ', '14', '500', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-09 17:20:22+00:00,photos\@ZemenExpress_3198.jpg
2085,Zemen Express®,@ZemenExpress,3196,"['LED', 'Crystal', 'Table', 'Lamp', 'Very', 'suitable', 'for', 'desktop', 'night', 'lights', 'in', 'living', 'rooms', 'bedrooms', 'restaurants', 'hotels', 'etc', 'Power', '3W', '5W', 'USB', 'charging', 'Battery', 'capacity', '1800', '2000mAh', 'Color', 'Changing', 'LED', 'Desk', 'Lamp', 'Long', 'Battery', 'Life', 'Package_Included', '1x', 'Crystal', 'Lamp', '1x', 'charging', 'cable', 'ዋጋ', '1800', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-09 15:27:38+00:00,
2088,Zemen Express®,@ZemenExpress,3193,"['ሴት', 'የሻይ', 'የቡና', 'የወተት', 'ማቅረቢያ', 'ከሴራሚክ', 'የተሰራ', '1', 'ማቅረቢያ', '6', 'ስኒ', 'ከነ', 'ማስቀመጫው', '1', 'የስኳር', 'ማቅረቢያ', 'ዋጋ', '4100', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-08 11:45:18+00:00,photos\@ZemenExpress_3193.jpg
2089,Zemen Express®,@ZemenExpress,3192,"['Knife', 'Sharpener', 'Tool', '3', 'stages', 'of', 'sharpening', 'Fine', 'Ceramic', 'and', 'coarse', 'ensure', 'the', 'perfect', 'sharpening', 'resulting', 'ለአጠቃቀም', 'እንዲሁም', 'ለማፅዳት', 'ቀላል', 'ዋጋ', '400', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-08 11:05:32+00:00,photos\@ZemenExpress_3192.jpg
2091,Zemen Express®,@ZemenExpress,3190,"['PHILIPS', 'Blender', '450', 'watt', 'Ergonomic', 'and', 'robust', 'design', 'for', 'ease', 'of', 'use', 'MTP', 'sensor', 'prevents', 'motor', 'overheating', 'Suction', 'feet', 'for', 'no', 'vibrations', 'during', 'use', '1', 'speed', 'Pulse', 'setting', 'to', 'choose', 'from', 'special', 'design', 'to', 'process', 'different', 'ingredients', 'Crushes', 'ice', 'into', 'fine', 'pieces', 'in', 'just', '45', 'seconds', '450W', 'blender', '1', '9L', 'jar', 'ዋጋ', '5900', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-08 07:58:12+00:00,photos\@ZemenExpress_3190.jpg
2101,Zemen Express®,@ZemenExpress,3180,"['Glass', 'Dinner', 'Plate', 'High', 'quality', 'ዋጋ', '1pc', '750', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-08 05:56:19+00:00,photos\@ZemenExpress_3180.jpg
2102,Zemen Express®,@ZemenExpress,3179,"['አዲሱን', 'አመት', 'በውብ', 'ምስሎች', 'ቤትዎን', 'ውብ', 'ማድረግ', 'አስበው', 'ከሆነ', 'ከታች', 'ያለውን', 'ሊንክ', 'በመጫን', 'የፈለጉትን', 'መርጠው', 'ይዘዙ', 'መንፈሳዊ', 'የተፈጥሮ', 'ምስሎችን', 'በፈለጉት', 'አማራጭ', 'ለማየት', 'ለመምረጥ', 'zengallery', 'ይጫኑ', 'የበአል', 'ትእዛዝ', 'የምንቀበለው', 'እስከ', 'እሁድ', '11', '00', 'ድረስ']",2023-09-07 16:07:33+00:00,photos\@ZemenExpress_3179.jpg
2103,Zemen Express®,@ZemenExpress,3178,"['መልካም', 'አዲስ', 'አመት', 'የእንቁላል', 'መምቻ', 'የኬክ', 'ቅርፅ', 'ማውጫ', 'ዋጋ', '1900', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-07 15:58:33+00:00,photos\@ZemenExpress_3178.jpg
2104,Zemen Express®,@ZemenExpress,3177,"['1pc', 'Ergonomic', 'Practical', 'Reusable', 'Glass', 'Water', 'Jug', 'ጥራት', 'ያለው', 'ዋጋ', '1200', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-07 06:22:15+00:00,photos\@ZemenExpress_3177.jpg
2105,Zemen Express®,@ZemenExpress,3176,"['አነስተኛ', 'የልብስ', 'የጫማ', 'ማጠቢያ', 'ማሽን', 'ለቲሸርት', 'ለጂንስ', 'ለሹራብ', 'ለአንሶላ', 'ጫማ', 'በጠቅላላው', 'እስከ', '2', '5', 'kg', 'የሚመዝን', 'ልብስ', 'በአንድ', 'ጊዜ', 'ማጠብ', 'የሚችል', 'በተጨማሪም', 'ጫማ', 'ማጠቢያ', 'ቡሩሽ', 'ያለው', 'የራሱ', 'መጭመቂያ', 'ያለው', 'አንድ', 'አመት', 'ዋስትና', 'ያለው', 'አነስተኛ', 'የኤሌክትሪክ', 'ፍጆታ', 'ሀይል', 'ቆጣቢ', 'ከቦታ', 'ቦታ', 'በቀላሉ', 'ተንቀሳቃሽ', 'በጠባብ', 'ቦታ', 'መቀመጥ', 'የሚችል', 'ዋጋ', '10', '500', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-06 15:31:59+00:00,photos\@ZemenExpress_3176.jpg
2107,Zemen Express®,@ZemenExpress,3174,"['Vaccuum', 'flask', 'set', 'የፔርሙዝ', 'ማግ', '3', 'መጠጫ', 'ኩባያዎች', 'ያሉት', 'ለ', '12', 'ሰአታት', 'የሞቀዉን', 'አሙቆ', 'የቀዘቀዘዉን', 'አቀዝቅዞ', 'ሚያስቀምጥ', 'ድንገት', 'ቢወድቅ', 'እንኳን', 'ከማይሰበር', 'ማቴሪያል', 'የተሰራ', '500ሚሊ', 'ሊትር', 'የመያዝ', 'አቅም', 'ያለዉ', 'በተለያየ', 'የከለር', 'አማራጭ', 'የቀረበ', 'ለስጦታ', 'የሚሆን', 'የራሱ', 'ማሸጊያና', 'መያዣ', 'ያለዉ', 'ዋጋ', '1200', 'ብር', 'ውስን', 'ፍሬ', 'ያለን', 'Limited', 'Stock', 'አድራሻ', 'መገናኛ', 'ደራርቱ', 'ህንፃ', 'ጎን', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-06 11:57:22+00:00,photos\@ZemenExpress_3174.jpg
2108,Zemen Express®,@ZemenExpress,3173,"['2', 'Layer', 'Dish', 'Drainer', 'Made', 'of', 'durable', 'Steel', 'high', 'quality', 'chro', 'plated', 'have', 'plastic', 'tray', 'equipped', 'to', 'hold', 'drip', 'easily', 'ዋጋ', '2400', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-06 05:25:42+00:00,photos\@ZemenExpress_3173.jpg
2109,Zemen Express®,@ZemenExpress,3172,"['የበአል', 'ቅናሽ', 'DLC', 'Espresso', 'Maker', '15bar', 'high', 'pressure', 'pump', 'can', 'make', 'espresso', 'Cappuccino', '1', '6L', 'Detachable', 'Transparent', 'water', 'tank', 'Die_casting', 'aluminum', 'alloy', 'boiler', 'durable', 'stainless', 'cup', 'mat', 'for', 'coffee', 'cups', 'preheating', '850W', 'ዋጋ', '10', '000ብር', '9', '500', 'ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-05 11:40:24+00:00,photos\@ZemenExpress_3172.jpg
2110,Zemen Express®,@ZemenExpress,3171,"['4pcs', 'Snack', 'Dish', 'ከጠንካራ', 'የጠርሙስ', 'ማቴሪያል', 'የተሰራ', 'ከማይዝግ', 'ብረት', 'የተሰራ', 'ማስቀመጫ', 'ያለው', 'የራሱ', 'ማይካ', 'ክዳኖች', 'ያሉት', 'ውብ', 'የስናክ', 'ማስቀመጫ', 'ዋጋ', '2900ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-05 09:13:08+00:00,photos\@ZemenExpress_3171.jpg
2111,Zemen Express®,@ZemenExpress,3170,"['Serving', 'Try', 'with', 'Golden', 'handle', '3', 'ፍሬ', 'በአንድ', 'ላይ', 'ዋጋ', '1600ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-04 14:24:32+00:00,photos\@ZemenExpress_3170.jpg
2112,Zemen Express®,@ZemenExpress,3169,"['Serving', 'Try', 'with', 'Golden', 'handle', '3', 'ፍሬ', 'በአንድ', 'ላይ', 'ዋጋ', '1600ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-04 14:24:14+00:00,photos\@ZemenExpress_3169.jpg
2113,Zemen Express®,@ZemenExpress,3166,"['YSM', 'storage', 'wardrobe', 'ዘመናዊ', 'የልብስ', 'ማስቀመጫ', 'ቁምሳጥን', 'በቀላሉ', 'የሚገጣጠም', 'ከቦታ', 'ወደ', 'ቦታ', 'ለማንቀሳቀስ', 'የሚመች', 'ቀላል', 'ክብደት', 'ያለው', 'ባለ', 'ዚፕ', 'የሸራ', 'ልብስ', 'ያለው', 'ፍሬሞቹ', 'የብረት', 'ቱቦዎች', 'የሆኑ', 'መገጣጠሚያዎቹ', 'ጠንካራ', 'ካርቦኔትድ', 'ፕላስቲኮች', 'የሆኑ', 'ለቤትዎ', 'ውበት', 'የሚሠጥ', 'ቦታ', 'የማይዝ', 'ሲሆን', 'መደርደሪያው', 'የብረት', 'ሽቦ', 'ቁመት', '175', 'ሳ', 'ሜ', 'የጎን', 'ስፋት', '105', 'ሳ', 'ሜ', 'ወርድ', '45', 'ሳ', 'ሜ', 'ዋጋ', '2800ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-04 10:20:05+00:00,photos\@ZemenExpress_3166.jpg
2114,Zemen Express®,@ZemenExpress,3165,"['Portable', 'Health', 'Care', 'Kit', 'Designed', 'For', 'Newborn', 'Babies', '13', 'pieces', 'of', 'baby', 'care', 'set', 'stored', 'in', 'a', 'carton', 'for', 'easy', 'storage', 'organizing', 'Simple', 'convenient', 'and', 'easy', 'to', 'use', 'Made', 'of', 'green', 'materials', 'to', 'care', 'for', 'the', 'baby', 's', 'growth', 'effectively', 'protect', 'baby', 's', 'health', '100', 'new', 'and', 'high', 'quality', 'ዋጋ', '1000', 'ብር', 'ውስን', 'ፍሬ', 'ያለን', 'Limited', 'Stock', 'አድራሻ', 'መገናኛ', 'ደራርቱ', 'ህንፃ', 'ጎን', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-04 07:43:26+00:00,photos\@ZemenExpress_3165.jpg
2117,Zemen Express®,@ZemenExpress,3161,"['Fashional', 'Vintage', 'Mason', 'Glass', 'Drinking', 'Jar', 'with', 'Straw', '500ml', 'ዋጋ', '350ብር', 'ውስን', 'ፍሬ', 'ያለው', 'አድራሻ', 'መገናኛ', 'መሰረት', 'ደፋር', 'ሞል', 'ሁለተኛ', 'ፎቅ', 'ቢሮ', 'ቁ', 'S05', 'S']",2023-09-04 07:30:37+00:00,photos\@ZemenExpress_3161.jpg
